ID,Target
IDiTxlY6rJd01Gy0v_boil,0
IDiTxlY6rJd01Gy0v_pan,2
IDiYvYK16iU_boil,0
IDiYvYK16iU_pan,3
IDiZDQ2wZ_boil,1
IDiZDQ2wZ_pan,0
IDiegPLhfMs_boil,0
IDiegPLhfMs_pan,2
IDig9giw0C_boil,0
IDig9giw0C_pan,2
IDisV8b2_boil,0
IDisV8b2_pan,2
IDiuNxfVp1jl_boil,0
IDiuNxfVp1jl_pan,2
IDiuf5QgC_boil,0
IDiuf5QgC_pan,3
IDivSMJ1Md_boil,0
IDivSMJ1Md_pan,2
IDiyUFhRnXKXjtNx_boil,0
IDiyUFhRnXKXjtNx_pan,13
IDizGQwNSrYMftB_boil,0
IDizGQwNSrYMftB_pan,3
IDizu9pgTy_boil,0
IDizu9pgTy_pan,2
IDj2wByY7_boil,0
IDj2wByY7_pan,2
IDj7eB3fSQ8EoIzg_boil,0
IDj7eB3fSQ8EoIzg_pan,2
IDjAB4pmmuQQqJ_boil,0
IDjAB4pmmuQQqJ_pan,2
IDjBfEBujJL5qKavy_boil,1
IDjBfEBujJL5qKavy_pan,0
IDjDA6UhZ7_boil,0
IDjDA6UhZ7_pan,3
IDjHOF5DWk8_boil,0
IDjHOF5DWk8_pan,2
IDjJU6cmInWFDUY_boil,0
IDjJU6cmInWFDUY_pan,12
IDjNKiAGj_boil,0
IDjNKiAGj_pan,15
IDjSTBtSYUX8Ll_boil,0
IDjSTBtSYUX8Ll_pan,2
IDjSgprAT12eK9Fn_boil,0
IDjSgprAT12eK9Fn_pan,3
IDjWpAQhi9vQ_boil,0
IDjWpAQhi9vQ_pan,1
IDjbuqqRCaT5e2v_boil,0
IDjbuqqRCaT5e2v_pan,2
IDjfs57M6E_boil,0
IDjfs57M6E_pan,3
IDjnAx1yQ_boil,1
IDjnAx1yQ_pan,0
IDjq8HgS_boil,0
IDjq8HgS_pan,2
IDjuqSPl_boil,0
IDjuqSPl_pan,2
IDjwe9PLDuZw_boil,0
IDjwe9PLDuZw_pan,10
IDkBIxi8xMKNQuExC_boil,0
IDkBIxi8xMKNQuExC_pan,3
IDkDplaVILHxX3_boil,0
IDkDplaVILHxX3_pan,2
IDkFTOjrT_boil,0
IDkFTOjrT_pan,8
IDkFY0j5_boil,0
IDkFY0j5_pan,2
IDkK808TgvSJIs_boil,0
IDkK808TgvSJIs_pan,3
IDkNkmmTt22Xb_boil,1
IDkNkmmTt22Xb_pan,0
IDkR1Xzw0DZ0_boil,0
IDkR1Xzw0DZ0_pan,3
IDkRQEoXmj6Cce_boil,0
IDkRQEoXmj6Cce_pan,2
IDkRSactfW_boil,0
IDkRSactfW_pan,3
IDkWH4hS5iviJ3s_boil,0
IDkWH4hS5iviJ3s_pan,2
IDkbKjqi7yTko5_boil,0
IDkbKjqi7yTko5_pan,5
IDkcvXX_boil,0
IDkcvXX_pan,2
IDkeSQz_boil,1
IDkeSQz_pan,0
IDkiGw9TiTXsW6R_boil,1
IDkiGw9TiTXsW6R_pan,1
IDkjdTvFgeFJS_boil,0
IDkjdTvFgeFJS_pan,12
IDkjnOmI2j_boil,0
IDkjnOmI2j_pan,2
IDkoAD6EMa3fAafWy_boil,0
IDkoAD6EMa3fAafWy_pan,2
IDkr0bOGzItJ2NB_boil,0
IDkr0bOGzItJ2NB_pan,2
IDkrUclWabw5y80Dl_boil,0
IDkrUclWabw5y80Dl_pan,4
IDkrVt2VlhDn4_boil,1
IDkrVt2VlhDn4_pan,0
IDksZUMc3dXN_boil,0
IDksZUMc3dXN_pan,2
IDkwf3C5_boil,0
IDkwf3C5_pan,2
IDkwmB8HuVexEKyF_boil,0
IDkwmB8HuVexEKyF_pan,4
IDl1I6qKFB_boil,0
IDl1I6qKFB_pan,1
IDl2ikVSWYsIR4_boil,0
IDl2ikVSWYsIR4_pan,1
IDl61gpuwGuu2VBe6_boil,0
IDl61gpuwGuu2VBe6_pan,2
IDl8smcVY_boil,0
IDl8smcVY_pan,4
IDl8ztEn732s_boil,0
IDl8ztEn732s_pan,2
IDlCNybSlU_boil,0
IDlCNybSlU_pan,1
IDlDVXnnhQ_boil,0
IDlDVXnnhQ_pan,2
IDlHiU8WEhZh7qr6t_boil,0
IDlHiU8WEhZh7qr6t_pan,3
IDlKmmyiL_boil,0
IDlKmmyiL_pan,2
IDlPPpV6kQaB32S3V_boil,0
IDlPPpV6kQaB32S3V_pan,2
IDlUG5f_boil,0
IDlUG5f_pan,80
IDlebSazeuALRHXt_boil,0
IDlebSazeuALRHXt_pan,2
IDllJl34XIaiBwe0_boil,0
IDllJl34XIaiBwe0_pan,2
IDlt4mIpDekp_boil,0
IDlt4mIpDekp_pan,1
IDlvz0GPH0C_boil,0
IDlvz0GPH0C_pan,2
IDlyqsitfBaR6Ru2_boil,0
IDlyqsitfBaR6Ru2_pan,2
IDlz4WyHQB_boil,0
IDlz4WyHQB_pan,44
IDm1Clr2P_boil,0
IDm1Clr2P_pan,2
IDm2mR13_boil,0
IDm2mR13_pan,3
IDm5GhcKr5rQdFl_boil,1
IDm5GhcKr5rQdFl_pan,0
IDm75Ep_boil,0
IDm75Ep_pan,4
IDmFbhcwad_boil,0
IDmFbhcwad_pan,3
IDmG8Bpodi_boil,0
IDmG8Bpodi_pan,2
IDmGnaPs8o_boil,0
IDmGnaPs8o_pan,6
IDmPXoiaTL4S7Uo_boil,0
IDmPXoiaTL4S7Uo_pan,2
IDmPwMU1ne_boil,0
IDmPwMU1ne_pan,2
IDmT12RqHPlDRT_boil,0
IDmT12RqHPlDRT_pan,2
IDmXAQPZ9rnW_boil,0
IDmXAQPZ9rnW_pan,3
IDmYwz0cS1lm2C_boil,0
IDmYwz0cS1lm2C_pan,2
IDmeBiNPwUvvwlCl_boil,1
IDmeBiNPwUvvwlCl_pan,0
IDmj8aYANCdJ2GtkD_boil,0
IDmj8aYANCdJ2GtkD_pan,3
IDmjXZht_boil,0
IDmjXZht_pan,2
IDmjgW5VMiKo_boil,0
IDmjgW5VMiKo_pan,3
IDn2CgM4hNLqd_boil,0
IDn2CgM4hNLqd_pan,2
IDn33hkv9l_boil,0
IDn33hkv9l_pan,2
IDn5IY27NFFHWtbC_boil,0
IDn5IY27NFFHWtbC_pan,3
IDn5mFxsP_boil,0
IDn5mFxsP_pan,2
IDn6oUE_boil,0
IDn6oUE_pan,2
IDnEua1Or7Ea2EINQ_boil,0
IDnEua1Or7Ea2EINQ_pan,9
IDnNy14r_boil,0
IDnNy14r_pan,3
IDnO18dr_boil,0
IDnO18dr_pan,2
IDnSfoanh9W2wgV_boil,0
IDnSfoanh9W2wgV_pan,2
IDnWyBZSLNDnlmxj_boil,0
IDnWyBZSLNDnlmxj_pan,5
IDnXhqiW_boil,0
IDnXhqiW_pan,4
IDnYZYFu_boil,0
IDnYZYFu_pan,3
IDnaWRsMQ_boil,0
IDnaWRsMQ_pan,2
IDncjqKv_boil,0
IDncjqKv_pan,2
IDncyMJ6CPUKk_boil,0
IDncyMJ6CPUKk_pan,5
IDndqKV82N_boil,0
IDndqKV82N_pan,2
IDngO4Ulgq5pnLHyb_boil,0
IDngO4Ulgq5pnLHyb_pan,3
IDnh2KF2Y_boil,0
IDnh2KF2Y_pan,2
IDniOjLPvzs4ytFgi_boil,0
IDniOjLPvzs4ytFgi_pan,2
IDnlEQJK_boil,0
IDnlEQJK_pan,2
IDnqfrwYbKTt_boil,0
IDnqfrwYbKTt_pan,2
IDnwNUem9Lc_boil,0
IDnwNUem9Lc_pan,2
IDo38dQX13m0q_boil,0
IDo38dQX13m0q_pan,2
IDo7Dlz_boil,0
IDo7Dlz_pan,2
IDo9UjDh2nmQODo_boil,0
IDo9UjDh2nmQODo_pan,2
IDoKiyQLKiT02dzF_boil,2
IDoKiyQLKiT02dzF_pan,3
IDoMidCAbjZbARW_boil,0
IDoMidCAbjZbARW_pan,2
IDoNfFQdR7kT3_boil,1
IDoNfFQdR7kT3_pan,6
IDodmUfHR7xxgl_boil,1
IDodmUfHR7xxgl_pan,0
IDoeprI4i7_boil,0
IDoeprI4i7_pan,2
IDof7ipdYhr7B4_boil,0
IDof7ipdYhr7B4_pan,2
IDog3Zjaxi356_boil,0
IDog3Zjaxi356_pan,2
IDogkgKM0_boil,0
IDogkgKM0_pan,2
IDokxhXnYglKRho_boil,0
IDokxhXnYglKRho_pan,2
IDomKWNFwF_boil,0
IDomKWNFwF_pan,3
IDonT4uve3VKo_boil,1
IDonT4uve3VKo_pan,0
IDot2RX8dhbLfVZme_boil,0
IDot2RX8dhbLfVZme_pan,3
IDoubUTGdnbB_boil,0
IDoubUTGdnbB_pan,2
IDovCoyJvE9W_boil,0
IDovCoyJvE9W_pan,1
IDovJ5m9zj_boil,0
IDovJ5m9zj_pan,2
IDoz2zD8XP_boil,0
IDoz2zD8XP_pan,2
IDp2IAyunhJ_boil,0
IDp2IAyunhJ_pan,3
IDpKzs7hl_boil,0
IDpKzs7hl_pan,3
IDpLyja1aF6CAA_boil,0
IDpLyja1aF6CAA_pan,3
IDpOK6sc_boil,0
IDpOK6sc_pan,2
IDpQmHg4GI9_boil,0
IDpQmHg4GI9_pan,5
IDpTqTtN0_boil,0
IDpTqTtN0_pan,1
IDpWNz608Xu5Bhe_boil,0
IDpWNz608Xu5Bhe_pan,27
IDpcR3Ok9zung_boil,0
IDpcR3Ok9zung_pan,11
IDpdezTssxgSS_boil,0
IDpdezTssxgSS_pan,2
IDpe0w43fk_boil,0
IDpe0w43fk_pan,3
IDpeHIv8z6InmL_boil,0
IDpeHIv8z6InmL_pan,2
IDpgSpoSaUcis39Xg_boil,0
IDpgSpoSaUcis39Xg_pan,2
IDplaqa9cLUs2_boil,0
IDplaqa9cLUs2_pan,2
IDpoXR2waDWRxllsK_boil,0
IDpoXR2waDWRxllsK_pan,2
IDps9Rlw8KY2K_boil,0
IDps9Rlw8KY2K_pan,4
IDq4LBIjKt_boil,0
IDq4LBIjKt_pan,2
IDq6TzWIY4_boil,0
IDq6TzWIY4_pan,3
IDqAxxQNgi3mxXDoY_boil,0
IDqAxxQNgi3mxXDoY_pan,3
IDqCnyk_boil,0
IDqCnyk_pan,12
IDqJpOqa43sY_boil,0
IDqJpOqa43sY_pan,2
IDqPsj0d6Uk_boil,0
IDqPsj0d6Uk_pan,4
IDqVdXvjl5nREwaqd_boil,0
IDqVdXvjl5nREwaqd_pan,2
IDqi82j3pYZtHf_boil,0
IDqi82j3pYZtHf_pan,3
IDqlB8az1Dzy_boil,0
IDqlB8az1Dzy_pan,2
IDqrBREUcyQVN6_boil,0
IDqrBREUcyQVN6_pan,2
IDqte9ODA3_boil,0
IDqte9ODA3_pan,3
IDquL1eDUAbvl9x_boil,0
IDquL1eDUAbvl9x_pan,2
IDqzg0Q8ufL_boil,1
IDqzg0Q8ufL_pan,0
IDrFe0DG7Sq_boil,0
IDrFe0DG7Sq_pan,3
IDrJ07pYMJ_boil,0
IDrJ07pYMJ_pan,4
IDrKuQz_boil,0
IDrKuQz_pan,2
IDrKyYa_boil,0
IDrKyYa_pan,3
IDrY7xUZlsUqma_boil,0
IDrY7xUZlsUqma_pan,3
IDrdBKQeJgjPqGU_boil,0
IDrdBKQeJgjPqGU_pan,2
IDrfHCgwUhha_boil,0
IDrfHCgwUhha_pan,2
IDrfMCvagRMZph_boil,1
IDrfMCvagRMZph_pan,0
IDrmKjJKrAPg_boil,0
IDrmKjJKrAPg_pan,2
IDroDx6fYoq6_boil,1
IDroDx6fYoq6_pan,0
IDrtwWXmGTj47hHQR_boil,0
IDrtwWXmGTj47hHQR_pan,2
IDruHXPQ75ja5Lj_boil,1
IDruHXPQ75ja5Lj_pan,1
IDruqqh_boil,0
IDruqqh_pan,3
IDry34Mbivkc1VSmC_boil,0
IDry34Mbivkc1VSmC_pan,2
IDs37X1kP0rT9d0_boil,0
IDs37X1kP0rT9d0_pan,2
IDsHwcUOeDzSQak1N_boil,0
IDsHwcUOeDzSQak1N_pan,2
IDsOG08y9eUAxy3Up_boil,0
IDsOG08y9eUAxy3Up_pan,13
IDsOQBT_boil,0
IDsOQBT_pan,3
IDsPOUaO8brlYyh7_boil,0
IDsPOUaO8brlYyh7_pan,9
IDsPQJcM_boil,1
IDsPQJcM_pan,6
IDsSH8MJw1Zl8_boil,0
IDsSH8MJw1Zl8_pan,2
IDsTtStw7ClL51_boil,0
IDsTtStw7ClL51_pan,3
IDsXAXorCas_boil,0
IDsXAXorCas_pan,2
IDsbKXtH_boil,1
IDsbKXtH_pan,0
IDseuaqNRzBApqZNm_boil,0
IDseuaqNRzBApqZNm_pan,3
IDsgW6kr_boil,0
IDsgW6kr_pan,4
IDsgnmVUs0vwoFXf_boil,0
IDsgnmVUs0vwoFXf_pan,9
IDsjlzeZwt9OX7Ds_boil,0
IDsjlzeZwt9OX7Ds_pan,2
IDslthhJ74Nr_boil,1
IDslthhJ74Nr_pan,1
IDsmmlszwrIOa1ec_boil,0
IDsmmlszwrIOa1ec_pan,3
IDsyJNYUX7D9OkH_boil,0
IDsyJNYUX7D9OkH_pan,48
IDt5XJLCs_boil,0
IDt5XJLCs_pan,2
IDt5qy4XFg_boil,0
IDt5qy4XFg_pan,2
IDt9NAZB4bhgjmwz1_boil,1
IDt9NAZB4bhgjmwz1_pan,5
IDtESOKL97_boil,0
IDtESOKL97_pan,2
IDtFRvV3lnBOA0P_boil,0
IDtFRvV3lnBOA0P_pan,4
IDtRRMK6asXG_boil,0
IDtRRMK6asXG_pan,2
IDtRgU8DbJ_boil,0
IDtRgU8DbJ_pan,2
IDtTr5u_boil,0
IDtTr5u_pan,2
IDtUoEWg_boil,0
IDtUoEWg_pan,2
IDtakR7C1qgA_boil,0
IDtakR7C1qgA_pan,2
IDtbZygS7RxcwPmP_boil,0
IDtbZygS7RxcwPmP_pan,3
IDtcuISza4_boil,0
IDtcuISza4_pan,2
IDtcx4gHjGwzbWp_boil,0
IDtcx4gHjGwzbWp_pan,5
IDtjn7KaQcbEKXt9u_boil,0
IDtjn7KaQcbEKXt9u_pan,2
IDtnUUnsodeC_boil,0
IDtnUUnsodeC_pan,3
IDtoYiaG_boil,0
IDtoYiaG_pan,2
IDtpNh9KyjpR0_boil,0
IDtpNh9KyjpR0_pan,2
IDtrSK1WRpFHFQYra_boil,1
IDtrSK1WRpFHFQYra_pan,0
IDtwTuBNbQ0_boil,0
IDtwTuBNbQ0_pan,2
IDu1Doy9xRI3UQB_boil,0
IDu1Doy9xRI3UQB_pan,2
IDu5apnxKa5LUJ_boil,0
IDu5apnxKa5LUJ_pan,2
IDuAmrQZ_boil,0
IDuAmrQZ_pan,4
IDuBDefo_boil,0
IDuBDefo_pan,5
IDuE3lVYzp6vS_boil,0
IDuE3lVYzp6vS_pan,2
IDuIJHHYU_boil,0
IDuIJHHYU_pan,4
IDuMKMRjWVF_boil,0
IDuMKMRjWVF_pan,3
IDuMU6XX2F7zG_boil,0
IDuMU6XX2F7zG_pan,1
IDuOJrUhVIu_boil,0
IDuOJrUhVIu_pan,2
IDuPnautavhQhmIN_boil,0
IDuPnautavhQhmIN_pan,2
IDuSLpWVGBQg_boil,0
IDuSLpWVGBQg_pan,2
IDuTizVfqBVcUdaQg_boil,0
IDuTizVfqBVcUdaQg_pan,32
IDuWApNgxoWyh5p_boil,0
IDuWApNgxoWyh5p_pan,3
IDuYsQ8_boil,0
IDuYsQ8_pan,2
IDubMwUvv_boil,0
IDubMwUvv_pan,4
IDugkYt74t_boil,0
IDugkYt74t_pan,2
IDujIui6sIYl9wU_boil,0
IDujIui6sIYl9wU_pan,2
IDuqP8cwcNZzUXc9a_boil,1
IDuqP8cwcNZzUXc9a_pan,1
IDuxALuxH_boil,0
IDuxALuxH_pan,1
IDuzsyPCato_boil,1
IDuzsyPCato_pan,0
IDv0MLeS_boil,1
IDv0MLeS_pan,0
IDv2iUPs_boil,0
IDv2iUPs_pan,2
IDv5yvVvMdGcZoq_boil,0
IDv5yvVvMdGcZoq_pan,3
IDv8L46KoW1_boil,0
IDv8L46KoW1_pan,2
IDvD3ah6UFeumHaW_boil,0
IDvD3ah6UFeumHaW_pan,2
IDvDkajmUTfaoqS1f_boil,0
IDvDkajmUTfaoqS1f_pan,3
IDvDqkERR5_boil,0
IDvDqkERR5_pan,2
IDvWcYOdHhh6t_boil,0
IDvWcYOdHhh6t_pan,2
IDvcXA2_boil,1
IDvcXA2_pan,0
IDviDlOC_boil,0
IDviDlOC_pan,3
IDvu0zyIF5_boil,0
IDvu0zyIF5_pan,2
IDw64ahr3rCeG8mJ_boil,0
IDw64ahr3rCeG8mJ_pan,3
IDw8doIcZGJug_boil,0
IDw8doIcZGJug_pan,2
IDw8eqqoKuA6_boil,0
IDw8eqqoKuA6_pan,2
IDwAWAeun_boil,0
IDwAWAeun_pan,2
IDwAYxFYx_boil,0
IDwAYxFYx_pan,2
IDwGmhdt_boil,0
IDwGmhdt_pan,2
IDwJjSriTt_boil,0
IDwJjSriTt_pan,3
IDwL79L_boil,0
IDwL79L_pan,3
IDwLlDqz1hl4XB_boil,0
IDwLlDqz1hl4XB_pan,2
IDwTNMfwHMw_boil,0
IDwTNMfwHMw_pan,2
IDwTTlnsWZ_boil,1
IDwTTlnsWZ_pan,0
IDwXxrkwHO9_boil,0
IDwXxrkwHO9_pan,2
IDwezmbqdK3Txzgkv_boil,0
IDwezmbqdK3Txzgkv_pan,6
IDwllD9A92BT_boil,0
IDwllD9A92BT_pan,2
IDwnEywobzfSF_boil,0
IDwnEywobzfSF_pan,3
IDwrfKFijXJOT4K3t_boil,0
IDwrfKFijXJOT4K3t_pan,2
IDwrgxs_boil,0
IDwrgxs_pan,3
IDwuY9I_boil,0
IDwuY9I_pan,3
IDwwBEl_boil,0
IDwwBEl_pan,2
IDx0knuD_boil,0
IDx0knuD_pan,2
IDx1Q3Dy_boil,0
IDx1Q3Dy_pan,3
IDx3BSD4_boil,1
IDx3BSD4_pan,0
IDx3Jo0nyWr_boil,0
IDx3Jo0nyWr_pan,2
IDx54u9_boil,0
IDx54u9_pan,4
IDx6VR7Aqn_boil,0
IDx6VR7Aqn_pan,2
IDx8F7lZ_boil,0
IDx8F7lZ_pan,2
IDxBKKeI_boil,0
IDxBKKeI_pan,2
IDxPHUCd5_boil,0
IDxPHUCd5_pan,2
IDxRhnqF1Gny_boil,0
IDxRhnqF1Gny_pan,2
IDxV8KHXF2a_boil,1
IDxV8KHXF2a_pan,0
IDxVKj8_boil,0
IDxVKj8_pan,2
IDxb8tv_boil,0
IDxb8tv_pan,2
IDxcofPbgNGrDm_boil,0
IDxcofPbgNGrDm_pan,3
IDxdGnfAY_boil,0
IDxdGnfAY_pan,1
IDxdKpWTNUTbF_boil,0
IDxdKpWTNUTbF_pan,12
IDxeIa6ntJnrvKT5r_boil,0
IDxeIa6ntJnrvKT5r_pan,2
IDxevoM3Jrb7Jwa_boil,0
IDxevoM3Jrb7Jwa_pan,2
IDxfDgXSHLsiB_boil,0
IDxfDgXSHLsiB_pan,2
IDxgl9vWdiH4YwNhw_boil,0
IDxgl9vWdiH4YwNhw_pan,15
IDxihwnZti9brMNm_boil,0
IDxihwnZti9brMNm_pan,5
IDxv1ivHIDso_boil,0
IDxv1ivHIDso_pan,3
IDxvrnK7mcPXL_boil,0
IDxvrnK7mcPXL_pan,2
IDy3Anv_boil,1
IDy3Anv_pan,0
IDy76X7S3yPKbU_boil,0
IDy76X7S3yPKbU_pan,2
IDy7QEH4rL_boil,1
IDy7QEH4rL_pan,0
IDyCqgUKS_boil,0
IDyCqgUKS_pan,2
IDyEOFMbgKX5lov_boil,0
IDyEOFMbgKX5lov_pan,2
IDyF0v6h81XdMGz_boil,0
IDyF0v6h81XdMGz_pan,2
IDyFpWqCHd3_boil,0
IDyFpWqCHd3_pan,1
IDyK1PR3r_boil,0
IDyK1PR3r_pan,2
IDyNgXEZa_boil,1
IDyNgXEZa_pan,0
IDyTaBNkOUd_boil,0
IDyTaBNkOUd_pan,2
IDyVYj2_boil,0
IDyVYj2_pan,2
IDyWBUJ3eBmmh_boil,1
IDyWBUJ3eBmmh_pan,109
IDyYcRt53qPvX3mv_boil,0
IDyYcRt53qPvX3mv_pan,2
IDyiPO4bTQK_boil,0
IDyiPO4bTQK_pan,2
IDytK70vdBWYDY9Z_boil,0
IDytK70vdBWYDY9Z_pan,3
IDz0K73_boil,0
IDz0K73_pan,3
IDz0qz2WUx_boil,0
IDz0qz2WUx_pan,2
IDz2Li9rj3FGSs93_boil,0
IDz2Li9rj3FGSs93_pan,2
IDz4wyathUaafzF1_boil,0
IDz4wyathUaafzF1_pan,10
IDzBxVmIHZoneo_boil,0
IDzBxVmIHZoneo_pan,2
IDzByhJxOeg4d7vk_boil,0
IDzByhJxOeg4d7vk_pan,13
IDzPlfj_boil,0
IDzPlfj_pan,2
IDzQUjsuQbZiUAP6s_boil,0
IDzQUjsuQbZiUAP6s_pan,22
IDzTVBo_boil,0
IDzTVBo_pan,2
IDzU8hWyVLYH7kE35_boil,0
IDzU8hWyVLYH7kE35_pan,2
IDzVVQ1i6SfsJVFX1_boil,0
IDzVVQ1i6SfsJVFX1_pan,4
IDzWC4a8XJ5yB7JV6_boil,0
IDzWC4a8XJ5yB7JV6_pan,2
IDzdqMimk7v_boil,1
IDzdqMimk7v_pan,0
IDzhpdPHeGHlmWEIx_boil,0
IDzhpdPHeGHlmWEIx_pan,2
IDztljx_boil,0
IDztljx_pan,2
IDzwPcyO0e_boil,0
IDzwPcyO0e_pan,14
IDzzNegz_boil,0
IDzzNegz_pan,2
IDzzZcEYNVZMCk_boil,0
IDzzZcEYNVZMCk_pan,3
